business_id,date,code,description
31995,1/5/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
30742,6/17/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
30742,6/17/14,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
30742,6/17/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
30742,12/23/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
71209,9/5/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
61166,8/27/14,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
61166,8/27/14,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
61166,8/27/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
61166,12/3/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
61166,12/3/14,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
61166,12/3/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
72696,6/11/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
72696,6/11/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
72696,6/11/14,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
72696,6/11/14,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
72696,6/11/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
72696,6/11/14,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
72696,6/11/14,36,"Standard not met. Conformance With Approved Procedures: Compliance with variance, specialized process, and HACCP plan"
72696,12/23/14,12,"Standard not met. Personnel: Clean clothes, hair restraints"
72696,12/23/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
76013,7/24/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
76013,7/24/14,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
76013,7/24/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
76013,7/24/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
76013,1/9/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
76013,1/9/15,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
76013,1/9/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
76013,1/9/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
89821,9/11/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
89821,9/11/14,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
89821,3/12/15,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
89821,3/12/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
89821,3/12/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
67829,10/29/14,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
67829,10/29/14,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
67829,4/8/15,9,Standard not met. Food Protection: Handling of food (ice) minimized. Dispensing utensils properly stored during use.
67829,4/8/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
67829,4/8/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
61459,11/17/14,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
61459,11/17/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
61459,5/17/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
61459,5/17/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
61459,5/17/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
61459,5/17/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
61459,5/17/15,23,"Standard not met. Plumbing: Installed, maintained"
61459,5/17/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
65287,9/5/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
65287,9/5/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
65287,9/5/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
65287,2/26/15,9,Standard not met. Food Protection: Handling of food (ice) minimized. Dispensing utensils properly stored during use.
65287,2/26/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
65287,2/26/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
32225,10/22/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
85008,8/1/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
85008,8/1/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
85008,8/1/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
85008,8/1/14,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
85008,8/1/14,28,"Standard not met. Insect, Rodent, Animal Control: No insects, rodents, birds, turtles, other animals"
85008,8/1/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
85008,8/1/14,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
85008,8/1/14,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
85008,8/1/14,33,"Standard not met. Other Operations: Toxic Items properly stored, labeled, used"
85008,8/18/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
85008,8/18/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
85008,8/18/14,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
85008,8/18/14,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
85008,1/28/15,5,Standard not met. Food Protection: Thermometers provided and conspicuous
85008,1/28/15,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
85008,1/28/15,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
66803,7/15/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
66803,2/6/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
61343,1/8/15,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
61343,1/8/15,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
30782,8/4/14,23,"Standard not met. Plumbing: Installed, maintained"
30782,1/9/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
30782,1/9/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
91909,6/13/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
91909,6/13/14,23,"Standard not met. Plumbing: Installed, maintained"
91909,12/29/14,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
91909,12/29/14,23,"Standard not met. Plumbing: Installed, maintained"
80213,9/22/14,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
80213,3/30/15,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
80213,3/30/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
80213,3/30/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
61796,9/19/14,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
61796,9/19/14,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
